Symbol,last_close,med_dollar,active_days,sessions,first,peak,crush,age_years
ADT,7.22,53758735.150606275,32,32,2016-01-04,41.98,5.814404432132964,10.620123203285422
ADTN,8.1,19389006.37528111,32,32,2016-01-04,25.09,3.0975308641975308,10.620123203285422
ADUS,118.13,23809431.70693998,32,32,2016-01-04,135.92,1.1505968001354439,10.620123203285422
ADX,26.05,7431306.967133669,32,32,2016-01-04,26.47,1.0161228406909788,10.620123203285422
AEE,109.67,162115570.73083258,32,32,2016-01-04,118.32,1.078872982584116,10.620123203285422
AEF,9.05,872994.695324255,32,32,2018-04-30,10.07,1.112707182320442,8.301163586584531
AEFC,18.02,641316.5610045,32,32,2019-10-24,27.58,1.5305216426193118,6.8172484599589325
AEIS,314.43,197215289.0440703,32,32,2016-01-04,389.05,1.2373183220430621,10.620123203285422
AEM,186.94,403795757.9532208,32,32,2016-01-04,252.19,1.3490424735209159,10.620123203285422
AEO,16.35,70112326.73127602,32,32,2016-01-04,37.87,2.316207951070336,10.620123203285422
AEP,126.35,496979272.2284675,32,32,2016-01-04,138.69,1.0976652156707558,10.620123203285422
AER,149.62,144410438.91421884,32,32,2016-01-04,155.24,1.037561823285657,10.620123203285422
AES,14.74,98652764.70996603,32,32,2016-01-04,29.27,1.985753052917232,10.620123203285422
AESR,20.14,685677.751719035,32,32,2019-12-17,21.2,1.0526315789473684,6.669404517453799
AEVA,21.03,28167668.706058964,32,32,2021-03-15,80.8,3.842130290061816,5.426420260095825
AEYE,7.36,475984.04504939006,32,32,2018-09-04,43.67,5.9334239130434785,7.953456536618754
AFB,10.98,665411.8301056,32,32,2016-01-04,15.25,1.3888888888888888,10.620123203285422
AFG,145.59,52774306.11952415,32,32,2016-01-04,150.22,1.0318016347276597,10.620123203285422
AFIF,9.42,1209572.23188421,32,32,2018-09-19,10.09,1.0711252653927814,7.912388774811773
AFK,27.68,1116037.2010022772,32,32,2016-01-04,30.56,1.1040462427745665,10.620123203285422
AFL,121.73,218433429.40339208,32,32,2016-01-04,129.55,1.0642405323256388,10.620123203285422
AFLG,44.89,2828492.91992741,32,32,2019-12-04,45.3372,1.0099621296502563,6.704996577686516
AFMC,41.5,1075700.179575,32,32,2019-12-04,42.0053,1.0121759036144578,6.704996577686516
AFRM,73.56,249998207.15902528,32,32,2021-01-13,168.52,2.2909189777052745,5.593429158110883
AFSM,40.95,469169.52447422995,32,32,2019-12-04,41.55,1.0146520146520146,6.704996577686516
AFYA,13.55,1325400.7651353749,32,32,2019-07-19,32.32,2.385239852398524,7.082819986310746
AG,18.48,165308425.21049547,32,32,2016-01-04,32.01,1.732142857142857,10.620123203285422
AGCO,98.45,82047368.96405925,32,32,2016-01-04,156.6,1.5906551549009649,10.620123203285422
AGD,12.49,1172902.85583892,32,32,2016-01-04,13.89,1.11208967173739,10.620123203285422
AGEN,7.53,9590557.278880656,32,32,2016-01-04,147.2,19.548472775564406,10.620123203285422
AGG,97.35,746629166.7563362,32,32,2016-01-04,119.63,1.2288649203903441,10.620123203285422
AGGY,42.6747,3096040.5679381033,32,32,2016-01-06,54.71,1.2820242438728333,10.614647501711156
AGI,32.9,114672531.92976761,32,32,2016-01-04,55.33,1.6817629179331308,10.620123203285422
AGIO,34.4,33243651.88350109,32,32,2016-01-04,99.55,2.8938953488372094,10.620123203285422
AGM,229.13,22303516.76685076,32,32,2016-01-04,241.74,1.055034260027059,10.620123203285422
AGNC,10.92,186109302.67381364,32,32,2016-01-04,22.28,2.0402930402930406,10.620123203285422
AGNCM,25.2413,307005.0133145,32,32,2019-03-06,26.49,1.0494705106313857,7.452429842573579
AGNCN,25.9441,474420.85508658004,32,32,2017-08-28,27.02,1.0414699295793648,8.971937029431896
AGNCO,25.67,542245.198836125,32,32,2019-10-04,26.39,1.0280483054148812,6.872005475701574
AGNCP,25.32,1015041.2519984611,32,32,2016-01-04,26.8,1.0584518167456556,10.620123203285422
AGNG,38.3376,261724.91244094406,32,32,2021-04-01,38.44,1.002671007053128,5.379876796714579
AGO,75.53,25520250.045245714,32,32,2016-01-04,95.47,1.264001059181782,10.620123203285422
AGOX,34.3737,2968931.682473045,32,32,2021-05-10,35.48,1.032184489886163,5.2731006160164275
AGQ,76.21,141045328.98308527,32,32,2016-01-04,400.47,5.254822201810787,10.620123203285422
AGRO,9.81,7113733.15945673,32,32,2016-01-04,15.25,1.5545361875637105,10.620123203285422
AGX,553.03,160840856.4437934,32,32,2016-01-04,798.55,1.4439542158653238,10.620123203285422
AGYS,111.96,28916402.27665949,32,32,2016-01-04,141.74,1.2659878528045732,10.620123203285422
AGZ,108.6447,1371741.5152769082,32,32,2016-01-04,121.83,1.1213616494868135,10.620123203285422
AGZD,22.58,406959.881286165,32,32,2016-01-04,24.285,1.075509300265722,10.620123203285422
AHCO,5.82,12771809.23543682,32,32,2019-11-11,40.15,6.898625429553264,6.767967145790554
AI,9.87,43607339.28592782,32,32,2016-01-04,177.47,17.980749746707193,10.620123203285422
AIA,135.21,34859617.26302704,32,32,2016-01-04,150.67,1.1143406552769763,10.620123203285422
AIG,76.12,253235470.53406423,32,32,2016-01-04,87.72,1.1523909616395165,10.620123203285422
AIN,62.72,16061231.39367122,32,32,2016-01-04,113.72,1.813137755102041,10.620123203285422
AIO,26.47,1698261.06857784,32,32,2019-10-29,29.74,1.123536078579524,6.803559206023272
AIQ,62.53,92935089.24780604,32,32,2016-01-04,70.14,1.1217015832400448,10.620123203285422
AIR,149.02,51130982.734353535,32,32,2016-01-04,153.71,1.0314722855992484,10.620123203285422
AIRG,5.41,401914.51189847745,32,32,2016-08-12,28.0,5.175600739371534,10.015058179329227
AIRR,120.28,71676161.65731433,32,32,2016-01-04,133.25,1.1078317259727304,10.620123203285422
AIT,354.35,88931614.89074765,32,32,2016-01-04,361.95,1.0214477211796245,10.620123203285422
AIZ,280.07,97565788.61754127,32,32,2016-01-04,301.57,1.0767665226550505,10.620123203285422
AIZN,18.57,225274.66417899998,32,32,2020-11-25,27.51,1.4814216478190632,5.727583846680356
AJG,248.36,348446434.95338213,32,32,2016-01-04,348.77,1.4042921565469477,10.620123203285422
AKAM,115.2,383354196.6877333,32,32,2016-01-04,161.14,1.398784722222222,10.620123203285422
AKR,21.05,28234279.378347974,32,32,2016-01-04,37.69,1.7904988123515437,10.620123203285422
ALB,132.71,266666231.37689722,32,32,2016-01-04,325.38,2.4518122221384973,10.620123203285422
ALC,73.55,147501858.95863032,32,32,2019-04-09,100.76,1.3699524133242693,7.359342915811088
ALCO,39.44,680677.1083273799,32,32,2016-01-04,44.46,1.1272819472616633,10.620123203285422
ALG,159.25,20688065.86116666,32,32,2016-01-04,232.42,1.4594662480376766,10.620123203285422
ALGM,39.39,95284011.27544023,32,32,2020-10-29,69.62,1.7674536684437676,5.801505817932923
ALGN,167.91,155479014.42375124,32,32,2016-01-04,729.92,4.347090703352986,10.620123203285422
ALGS,6.76,632547.257837515,32,32,2020-10-16,873.5,129.21597633136096,5.83709787816564
ALGT,81.7,47858809.59040663,32,32,2016-01-04,268.81,3.290208078335373,10.620123203285422
ALHC,13.23,78876017.00305614,32,32,2021-03-26,27.27,2.061224489795918,5.3963039014373715
ALK,42.41,136262902.8995797,32,32,2016-01-04,100.24,2.36359349210092,10.620123203285422
ALKS,49.48,80239286.41677007,32,32,2016-01-04,75.27,1.5212206952303962,10.620123203285422
ALKT,20.14,20249181.407592572,32,32,2021-04-14,47.69,2.3679245283018866,5.344284736481861
ALL,261.15,377012055.2312986,32,32,2016-01-04,275.11,1.053455868274938,10.620123203285422
ALLE,159.83,184295135.3359927,32,32,2016-01-04,179.77,1.1247575549020834,10.620123203285422
ALLT,7.87,1746617.920381455,32,32,2016-01-04,20.47,2.6010165184243963,10.620123203285422
ALLY,43.63,116583118.82416725,32,32,2016-01-04,56.15,1.2869585147834057,10.620123203285422
ALNY,228.61,367670048.8762866,32,32,2016-01-04,491.22,2.148724902672674,10.620123203285422
ALOT,28.88,2913570.49856223,32,32,2021-03-26,28.95,1.0024238227146816,5.3963039014373715
ALRM,55.57,22012780.210896615,32,32,2016-01-04,107.69,1.9379161418031312,10.620123203285422
ALRS,33.6,6784770.60924481,32,32,2019-09-13,36.9,1.0982142857142856,6.929500342231348
ALSN,125.45,92008677.14069903,32,32,2016-01-04,136.0,1.0840972499003587,10.620123203285422
ALTG,6.7,979072.2900741001,32,32,2020-02-18,19.86,2.9641791044776116,6.496919917864476
ALV,120.28,72224389.66708769,32,32,2016-01-04,159.76,1.3282341203857664,10.620123203285422
ALX,268.08,7312765.121931374,32,32,2016-01-04,447.34,1.66868099074903,10.620123203285422
AM,22.69,46956446.61453773,32,32,2016-01-04,35.49,1.5641251652710446,10.620123203285422
AMAL,50.18,7169092.8236324005,32,32,2018-08-09,51.08,1.0179354324432044,8.02464065708419
AMAT,514.33,4305118337.734385,32,32,2016-01-04,723.0,1.405712285886493,10.620123203285422
AMBA,74.82,110472201.55828512,32,32,2016-01-04,216.84,2.898155573376103,10.620123203285422
AMCR,45.86,151356876.40638196,32,32,2019-06-11,67.45,1.4707806367204537,7.186858316221766
AMCX,11.94,5810706.05031229,32,32,2016-01-04,78.63,6.585427135678392,10.620123203285422
AMD,484.39,13325380002.468416,32,32,2016-01-04,580.91,1.1992609261132559,10.620123203285422
AME,249.99,259187230.03762633,32,32,2016-01-04,258.52,1.0341213648545942,10.620123203285422
AMG,363.57,84171974.6914565,32,32,2016-01-04,383.42,1.054597464037187,10.620123203285422
AMGN,425.28,906581878.5241288,32,32,2016-01-04,425.28,1.0,10.620123203285422
AMH,33.67,67297890.02554494,32,32,2016-01-04,43.61,1.2952182952182951,10.620123203285422
AMKR,54.84,260816163.71695548,32,32,2016-01-04,93.55,1.7058716265499634,10.620123203285422
AMLP,55.31,60201094.991471015,32,32,2016-01-04,66.45,1.2014102332308805,10.620123203285422
AMN,34.54,24115599.006971695,32,32,2016-10-27,127.04,3.6780544296467865,9.806981519507186
AMP,562.12,261268668.97097152,32,32,2016-01-04,575.13,1.023144524300861,10.620123203285422
AMPH,21.34,7886871.08054585,32,32,2016-01-04,65.0,3.0459231490159326,10.620123203285422
AMR,169.44,42856146.151884995,32,32,2018-02-12,442.21,2.60983238904627,8.511978097193703
AMRC,25.49,12660373.343708424,32,32,2016-01-04,97.5,3.8250294233032562,10.620123203285422
AMRN,14.13,773960.546010795,32,32,2016-01-04,482.4,34.14012738853503,10.620123203285422
AMRX,18.19,34199124.90872245,32,32,2018-05-07,24.27,1.3342495876855414,8.281998631074606
AMSC,31.02,21610632.886358157,32,32,2016-01-04,66.68,2.1495809155383627,10.620123203285422
AMSF,26.53,8169412.24306712,32,32,2016-01-04,76.26,2.874481718808896,10.620123203285422
AMT,172.33,449747787.26061976,32,32,2016-01-04,303.62,1.7618522601984563,10.620123203285422
AMTB,29.16,10578993.2622865,32,32,2018-10-24,35.87,1.2301097393689986,7.816563997262149
AMWL,12.2,1128602.70492917,32,32,2020-09-17,856.0,70.16393442622952,5.916495550992471
AMX,23.63,41799915.73266928,32,32,2016-01-04,27.75,1.174354633939907,10.620123203285422
AMZA,50.92,1492921.86044128,32,32,2016-01-04,118.2,2.321288295365279,10.620123203285422
AMZN,259.45,9322207437.659355,32,32,2016-01-04,284.02,1.094700327616111,10.620123203285422
AN,196.9,78416259.90216164,32,32,2016-01-04,229.98,1.16800406297613,10.620123203285422
ANAB,58.99,26494950.021076605,32,32,2017-01-26,128.55,2.179182912358027,9.557837097878165
ANDE,68.86,22074120.054480873,32,32,2016-01-04,80.87,1.1744118501307002,10.620123203285422
ANET,193.18,1386611941.7634673,32,32,2016-01-04,210.5,1.0896573144217827,10.620123203285422
ANF,103.38,97068960.1454016,32,32,2016-01-04,192.34,1.8605146063068292,10.620123203285422
ANGL,28.99,17977366.789340355,32,32,2016-01-04,33.43,1.1531562607795791,10.620123203285422
ANGO,15.82,6431683.37704124,32,32,2016-01-04,30.97,1.9576485461441213,10.620123203285422
ANIK,21.57,1662764.853583605,32,32,2016-01-04,73.36,3.4010199350950394,10.620123203285422
ANIP,76.87,22426999.549846858,32,32,2016-01-04,98.81,1.285416937687004,10.620123203285422
ANNX,5.28,15846076.639526414,32,32,2020-07-24,35.01,6.6306818181818175,6.067077344284736
AOA,98.65,9158296.731607635,32,32,2016-01-04,99.89,1.012569690826153,10.620123203285422
AOD,10.64,4148504.3814963554,32,32,2016-01-04,10.8,1.0150375939849625,10.620123203285422
AOK,41.25,4365771.220997825,32,32,2016-01-04,41.56,1.0075151515151515,10.620123203285422
AOM,49.66,5479627.108981844,32,32,2016-01-04,50.08,1.0084575110753122,10.620123203285422
AON,343.2,382439037.09840715,32,32,2016-01-04,409.32,1.1926573426573426,10.620123203285422
AOR,69.67,18852989.00106585,32,32,2016-01-04,70.4,1.0104779675613607,10.620123203285422
AOS,60.86,97218488.09782436,32,32,2016-01-04,91.98,1.5113374958922117,10.620123203285422
AOSL,28.38,19341883.331321813,32,32,2016-01-04,65.72,2.3157152924594784,10.620123203285422
AOUT,11.53,775359.84527265,32,32,2020-08-25,36.03,3.1248915871639205,5.979466119096509
APA,42.365,199516545.6382888,32,32,2016-01-04,67.35,1.5897556945591877,10.620123203285422
APAM,41.67,32950550.89142759,32,32,2016-01-04,56.66,1.3597312215022797,10.620123203285422
APD,303.23,305235374.5972302,32,32,2016-01-04,338.07,1.1148962833492728,10.620123203285422
APEI,44.69,15436354.087194957,32,32,2016-01-04,60.86,1.3618259118371001,10.620123203285422
APG,42.78,104080445.55625731,32,32,2020-04-29,49.4,1.1547452080411407,6.3025325119780975
APH,159.57,992258871.0799171,32,32,2016-01-04,176.32,1.1049696058156295,10.620123203285422
APLE,16.07,44461004.713144705,32,32,2016-01-04,20.64,1.284380833851898,10.620123203285422
APO,133.85,478746745.03874636,32,32,2016-01-04,178.61,1.3344041837878224,10.620123203285422
APOG,41.25,6617991.1228743605,32,32,2016-01-04,87.22,2.1144242424242425,10.620123203285422
APP,307.26,2366992418.523314,32,32,2021-04-15,733.6,2.3875545140923,5.341546885694729
APPF,203.95,65757629.219354555,32,32,2016-01-04,321.25,1.5751409659230204,10.620123203285422
APPN,36.43,20471246.39459373,32,32,2017-05-25,235.24,6.457315399396102,9.232032854209445
APTV,48.6,139987901.6797071,32,32,2017-12-05,178.12,3.6650205761316874,8.700889801505818
AQN,5.79,20145816.984911058,32,32,2016-11-29,17.74,3.0639032815198615,9.716632443531827
AQNB,26.05,226585.5999667,32,32,2019-05-28,29.28,1.1239923224568138,7.225188227241615
AR,37.04,159557113.17816848,32,32,2016-01-04,48.31,1.3042656587473003,10.620123203285422
ARB,29.7314,268107.950415301,32,32,2020-05-07,29.86,1.0043253933551732,6.28062970568104
ARCB,138.81,48291730.97937221,32,32,2016-01-04,173.22,1.2478928031121677,10.620123203285422
ARCC,19.67,83371778.4304224,32,32,2016-01-04,23.81,1.210472801220132,10.620123203285422
ARCO,7.7,8859661.123565573,32,32,2016-01-04,13.09,1.7,10.620123203285422
ARCT,8.21,3150844.30009811,32,32,2017-11-16,123.66,15.062119366626064,8.752908966461328
ARDC,12.37,1031785.7871061701,32,32,2016-01-04,16.64,1.345189975747777,10.620123203285422
ARE,45.84,78838330.63581659,32,32,2016-01-04,223.57,4.8771815008726,10.620123203285422
ARES,140.31,244508959.44806656,32,32,2016-01-04,198.22,1.4127289573088162,10.620123203285422
ARGT,89.11,10913407.445686826,32,32,2016-01-04,102.94,1.155201436426888,10.620123203285422
ARGX,992.99,238115967.02702853,32,32,2017-05-18,992.99,1.0,9.25119780971937
ARI,6.82,25605450.731800307,32,32,2016-01-04,19.68,2.885630498533724,10.620123203285422
ARKF,42.46,4073634.2974424297,32,32,2019-02-04,63.6,1.497880357983985,7.534565366187543
ARKG,43.21,99098679.61120722,32,32,2016-01-04,112.47,2.6028697060865538,10.620123203285422
ARKK,79.15,350030014.219586,32,32,2016-01-04,156.58,1.9782691092861655,10.620123203285422
ARKQ,126.8,13528408.88052178,32,32,2016-01-04,143.82,1.1342271293375394,10.620123203285422
ARKW,148.79,8242409.492149761,32,32,2016-01-04,187.47,1.2599637072383898,10.620123203285422
ARKX,33.98,19468476.10443306,32,32,2021-03-30,37.74,1.11065332548558,5.385352498288843
ARLO,13.38,16879859.823089704,32,32,2018-08-03,23.08,1.724962630792227,8.041067761806982
ARLP,25.67,6950782.38607512,32,32,2016-01-04,29.24,1.139072847682119,10.620123203285422
ARMK,60.5,140277067.43610802,32,32,2016-01-04,62.39,1.0312396694214876,10.620123203285422
AROC,34.12,53600961.790352225,32,32,2016-01-04,41.95,1.2294841735052757,10.620123203285422
AROW,38.98,3142837.9328007,32,32,2016-01-04,42.5,1.090302719343253,10.620123203285422
ARQT,26.54,39884137.81910409,32,32,2020-01-31,36.98,1.3933685003767897,6.546201232032854
ARR,16.38,61447934.22377916,32,32,2016-01-04,137.4,8.388278388278389,10.620123203285422
ARTNA,35.21,1055115.721082535,32,32,2016-01-04,61.96,1.7597273501846067,10.620123203285422
ARVN,9.26,5190934.670492159,32,32,2018-09-27,107.87,11.64902807775378,7.8904859685147155
ARW,213.51,116763562.23366365,32,32,2016-01-04,234.83,1.0998548077373427,10.620123203285422
ARWR,87.9,141335590.2735083,32,32,2016-01-04,90.47,1.0292377701934015,10.620123203285422
ASA,57.715,2543583.169326655,32,32,2016-01-04,81.29,1.4084726674174826,10.620123203285422
ASAN,9.16,39906419.1964006,32,32,2020-09-30,142.68,15.5764192139738,5.880903490759754
ASB,31.67,49133378.162364915,32,32,2016-01-04,32.33,1.0208399115882538,10.620123203285422
ASC,18.01,8585348.086324435,32,32,2016-01-04,23.38,1.2981676846196555,10.620123203285422
ASEA,21.402,408274.3043181,32,32,2016-01-04,21.622,1.010279413138959,10.620123203285422
ASG,5.4,1127012.59327413,32,32,2016-01-04,10.03,1.8574074074074072,10.620123203285422
ASGI,24.98,4084711.5787105,32,32,2020-07-29,25.64,1.0264211369095275,6.053388090349076
ASH,73.63,40384532.00948815,32,32,2016-01-04,113.58,1.54257775363303,10.620123203285422
ASHR,34.91,133744225.76166147,32,32,2016-01-04,46.4,1.3291320538527645,10.620123203285422
ASHS,44.33,457275.3486396205,32,32,2016-01-04,48.6096,1.0965395894428154,10.620123203285422
ASIX,16.56,4426186.29826586,32,32,2016-10-03,56.84,3.4323671497584547,9.872689938398358
ASLE,5.76,1939518.00716259,32,32,2020-12-23,23.83,4.137152777777778,5.650924024640657
ASMB,32.13,3486837.9468917046,32,32,2016-01-04,769.92,23.962651727357606,10.620123203285422
ASML,1802.98,2608044680.694198,32,32,2016-01-04,1989.44,1.1034176751821985,10.620123203285422
ASND,248.85,128788236.38368955,32,32,2016-01-04,277.18,1.1138436809322885,10.620123203285422
ASO,46.88,54179705.56422489,32,32,2020-10-02,75.16,1.6032423208191124,5.87542778918549
ASPN,5.58,4826059.980246195,32,32,2016-01-04,63.66,11.408602150537634,10.620123203285422
ASR,259.67,17231883.368778586,32,32,2016-01-04,381.16,1.4678630569569069,10.620123203285422
ASTC,7.93,623309.715041065,32,32,2021-03-26,66.3,8.360655737704917,5.3963039014373715
ASTE,41.4,9775062.8210055,32,32,2016-01-04,79.2,1.9130434782608696,10.620123203285422
ASTS,67.07,791914071.3002747,32,32,2021-04-07,133.09,1.984344714477412,5.363449691991787
ASUR,8.355,760949.577114435,32,32,2016-01-04,19.06,2.2812687013764212,10.620123203285422
ASX,36.41,326966258.2778355,32,32,2016-01-04,45.12,1.2392199945070037,10.620123203285422
ASYS,16.88,6060974.67498818,32,32,2016-01-04,23.99,1.4212085308056872,10.620123203285422
ATEC,9.53,17487869.87616958,32,32,2016-01-04,22.68,2.379853095487933,10.620123203285422
ATEN,26.6,40165890.72940567,32,32,2016-01-04,38.11,1.432706766917293,10.620123203285422
ATEX,90.75,34490746.81714715,32,32,2019-06-17,108.205,1.1923415977961431,7.170431211498974
ATFV,40.063,908730.2134454583,32,32,2021-05-04,41.745,1.0419838753962507,5.28952772073922
ATHM,21.97,15023952.892199803,32,32,2016-01-04,137.92,6.2776513427401,10.620123203285422
ATI,226.46,279995853.19914293,32,32,2016-01-04,231.78,1.0234920074185285,10.620123203285422
ATKR,93.44,36956495.27366297,32,32,2016-06-10,193.58,2.071703767123288,10.18754277891855
ATLC,97.58,15869794.22684448,32,32,2016-01-04,111.79,1.1456241032998566,10.620123203285422
ATLO,32.1,1001211.85887,32,32,2016-01-04,35.0,1.0903426791277258,10.620123203285422
ATMP,37.255,327458.00305068,32,32,2016-01-04,37.255,1.0,10.620123203285422
ATNI,31.42,1739149.87435024,32,32,2016-01-04,88.15,2.805537873965627,10.620123203285422
ATO,170.51,181481342.96304467,32,32,2016-01-04,192.29,1.1277344437276406,10.620123203285422
ATR,131.73,59998031.020782754,32,32,2016-01-04,176.15,1.337204888787672,10.620123203285422
ATRA,8.72,491042.5094422025,32,32,2016-01-04,1286.25,147.50573394495413,10.620123203285422
ATRC,45.76,28987650.501942337,32,32,2016-01-04,87.14,1.9042832167832169,10.620123203285422
ATRO,86.12,37428560.60227899,32,32,2021-03-26,93.45,1.0851137947050626,5.3963039014373715
AU,97.95,178183871.01988146,32,32,2016-01-04,128.26,1.3094435936702398,10.620123203285422
AUB,42.36,36755529.683407694,32,32,2019-05-20,43.55,1.0280925401322,7.2470910335386725
AUDC,9.81,957172.02794309,32,32,2016-01-04,44.76,4.562691131498471,10.620123203285422
AUPH,15.3,15532740.202883754,32,32,2016-01-04,33.08,2.1620915032679737,10.620123203285422
AUSF,52.04,2317106.6677900795,32,32,2018-08-28,52.3982,1.0068831667947733,7.972621492128679
AVA,38.43,21616655.91376606,32,32,2016-01-04,52.91,1.3767889669529012,10.620123203285422
AVAV,174.14,191220342.33622503,32,32,2016-01-04,409.83,2.3534512461238086,10.620123203285422
AVB,184.06,135238437.5897919,30,30,2016-01-04,258.26,1.4031294143214168,10.620123203285422
AVDE,93.24,79598443.98686075,32,32,2019-09-26,94.32,1.0115830115830116,6.893908281998631
AVDV,109.73,76641228.73778656,32,32,2019-09-26,111.2,1.0133965187277865,6.893908281998631
AVEM,92.04,147621227.07805413,32,32,2019-09-19,100.18,1.0884398087787919,6.913073237508556
AVGO,380.0,7416838100.769655,32,32,2016-01-04,481.57,1.2672894736842104,10.620123203285422
AVIG,40.74,6110844.758902419,32,32,2020-10-15,50.4097,1.2373514972999509,5.839835728952772
AVK,12.76,1773410.390528445,32,32,2016-01-04,19.81,1.5525078369905956,10.620123203285422
AVMU,44.96,658891.8948576576,32,32,2020-12-10,50.6013,1.1254737544483986,5.686516084873374
AVNS,24.99,11606935.68088191,15,15,2018-07-02,72.65,2.907162865146059,8.128678986995208
AVNT,43.46,30108278.945364453,32,32,2020-07-13,60.92,1.4017487344684767,6.09719370294319
AVNW,21.4,2180786.410162795,32,32,2016-01-04,41.975,1.9614485981308414,10.620123203285422
AVO,13.07,9646073.66064967,32,32,2020-10-01,22.69,1.7360367253251723,5.878165639972622
AVSF,46.375,1742178.8321447144,32,32,2020-10-15,50.245,1.0834501347708894,5.839835728952772
AVT,93.4,95562123.4092074,32,32,2016-01-04,98.63,1.0559957173447536,10.620123203285422
AVTR,13.33,110201319.501721,32,32,2019-05-17,44.01,3.301575393848462,7.255304585900069
AVUS,130.91,34219591.32731683,32,32,2019-09-26,132.47,1.0119165839126116,6.893908281998631
AVUV,126.71,142665694.215774,32,32,2019-09-26,128.74,1.0160208349775077,6.893908281998631
AVY,177.71,127143766.36096957,32,32,2016-01-04,229.52,1.2915424005402059,10.620123203285422
AWF,10.15,2928079.01648635,32,32,2016-01-04,13.09,1.289655172413793,10.620123203285422
AWI,177.15,74961559.83360699,32,32,2016-01-04,203.71,1.1499294383290997,10.620123203285422
AWK,136.27,260974276.12497514,32,32,2016-01-04,188.86,1.385925001834593,10.620123203285422
AWP,11.78,1790908.103390805,32,32,2016-01-04,20.97,1.7801358234295417,10.620123203285422
AWR,88.91,22791025.414459124,32,32,2016-01-04,103.44,1.1634236868743673,10.620123203285422
AX,97.66,30097580.586749278,32,32,2018-10-01,105.1,1.0761826745852958,7.879534565366187
AXGN,50.19,46079783.84607134,32,32,2016-01-04,55.9,1.1137676828053398,10.620123203285422
AXON,619.85,457938243.4454571,32,32,2016-01-04,870.97,1.405130273453255,10.620123203285422
AXP,338.52,934353032.3648643,32,32,2016-01-04,384.89,1.1369786127850645,10.620123203285422
AXR,22.85,204335.19265887,32,32,2021-03-26,38.5,1.684901531728665,5.3963039014373715
AXS,100.74,67388447.98315361,32,32,2016-01-04,119.27,1.1839388524915624,10.620123203285422
AXSM,215.69,169061358.58591428,32,32,2016-01-04,255.17,1.183040474755436,10.620123203285422
AXTA,35.42,50345451.14452839,32,32,2016-01-04,41.29,1.165725578769057,10.620123203285422
AYI,345.59,96643305.87131462,32,32,2016-01-04,376.69,1.0899910298330393,10.620123203285422
AZN,160.1,502847289.01477647,32,32,2021-03-26,209.48,1.3084322298563398,5.3963039014373715
AZO,3073.2,495060112.7661896,32,32,2016-01-04,4354.54,1.4169399973968502,10.620123203285422
AZZ,146.43,40608900.48467763,32,32,2016-01-04,160.17,1.0938332308953083,10.620123203285422
BA,223.06,1027686287.5673668,32,32,2016-01-04,440.62,1.9753429570519143,10.620123203285422
BAB,26.29,4973690.2056612,32,32,2016-01-04,34.64,1.3176112590338533,10.620123203285422
BABA,128.15,1102449992.3632674,32,32,2016-01-04,317.14,2.474756145142411,10.620123203285422
BAC,64.23,1778928023.8571248,32,32,2016-01-04,64.81,1.009030048264051,10.620123203285422
BAH,75.76,127219294.8607763,32,32,2016-01-04,186.0,2.455121436114044,10.620123203285422
BALY,8.91,650127.8652680401,32,32,2020-11-09,73.63,8.26374859708193,5.771389459274469
BAM,51.47,113215168.4208839,32,32,2016-01-04,68.29,1.3267923061977853,10.620123203285422
BANC,19.3,49605293.69163312,32,32,2016-01-04,23.12,1.1979274611398965,10.620123203285422
BAND,52.94,53618281.698308095,32,32,2017-11-10,193.08,3.6471477143936535,8.76933607118412
BANF,114.97,13559254.831933279,32,32,2016-01-04,136.48,1.1870922849438983,10.620123203285422
BANR,72.73,24762313.23150924,32,32,2016-01-04,76.26,1.0485356799120034,10.620123203285422
BANX,20.77,532426.7670400001,32,32,2016-01-04,23.45,1.129032258064516,10.620123203285422
BAP,368.44,102062971.91725636,32,32,2016-01-04,402.27,1.0918195635653023,10.620123203285422
BAPR,54.18,294902.2667344,32,32,2019-04-01,54.3617,1.0033536360280546,7.381245722108145
BAR,42.79,6712484.013889629,32,32,2017-08-31,53.16,1.242346342603412,8.9637234770705
BATRA,56.43,3196295.36770058,32,32,2016-04-18,57.75,1.023391812865497,10.33264887063655
BATRK,52.31,23073579.186837845,32,32,2016-04-18,53.58,1.0242783406614413,10.33264887063655
BATT,15.21,587756.8034942,32,32,2018-06-06,20.56,1.3517422748191978,8.199863107460644
BAUG,55.21,432096.2975,32,32,2019-08-01,55.58,1.0067016844774497,7.047227926078029
BAX,25.94,156851990.18165654,32,32,2016-01-04,94.14,3.6291441788743253,10.620123203285422
BBAX,64.0,12902197.770441804,32,32,2018-08-08,65.39,1.02171875,8.02737850787132
BBC,53.81,709303.828338163,32,32,2016-01-04,61.9163,1.1506467199405315,10.620123203285422
BBCA,106.26,18319680.495371453,32,32,2018-08-08,107.33,1.010069640504423,8.02737850787132
BBCP,9.24,1545551.408258355,32,32,2018-12-07,12.49,1.3517316017316017,7.696098562628337
BBDC,9.39,5080960.54486569,32,32,2018-08-03,12.34,1.3141640042598508,8.041067761806982
BBEU,79.92,14379879.112459488,32,32,2018-06-18,80.78,1.0107607607607607,8.167008898015059
BBGI,21.95,474514.36717656,32,32,2021-03-26,65.0,2.9612756264236904,5.3963039014373715
BBH,224.4799,972715.9985615,32,32,2016-01-04,224.4799,1.0,10.620123203285422
