symbol,side,entry_time,exit_time,entry_price,exit_price,forward_return,holding_bars,entry_regime,exit_regime,entry_S_UF,exit_S_UF,entry_D,exit_D
ARE,SHORT,2025-10-29T04:00:00+00:00,2025-12-12T05:00:00+00:00,58.760000,46.640000,-0.20626276,31,TRANSITIONAL,TRANSITIONAL,0.400000,0.400000,-1.000000,-1.000000
AVGO,LONG,2023-05-30T04:00:00+00:00,2024-08-01T04:00:00+00:00,80.334000,147.020000,0.83010929,295,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
AVGO,SHORT,2024-08-02T04:00:00+00:00,2024-09-09T04:00:00+00:00,143.820000,140.820000,-0.02085941,25,TRANSITIONAL,TRANSITIONAL,0.500000,0.416667,-1.000000,1.000000
AVGO,LONG,2024-09-10T04:00:00+00:00,2024-10-01T04:00:00+00:00,148.210000,167.470000,0.12995075,15,TRANSITIONAL,TRANSITIONAL,0.416667,0.583333,1.000000,0.000000
AVGO,SHORT,2024-10-03T04:00:00+00:00,2024-12-17T05:00:00+00:00,171.890000,240.230000,0.39757985,52,TRANSITIONAL,STABLE,0.500000,0.277778,-1.000000,1.000000
AVGO,SHORT,2024-12-19T05:00:00+00:00,2025-01-27T05:00:00+00:00,218.320000,202.130000,-0.07415720,23,STABLE,TRANSITIONAL,0.333333,0.300000,-1.000000,1.000000
AXON,LONG,2021-02-12T05:00:00+00:00,2021-02-17T05:00:00+00:00,195.540000,178.380000,-0.08775698,2,TRANSITIONAL,TRANSITIONAL,0.750000,0.666667,1.000000,-1.000000
AXON,SHORT,2021-02-18T05:00:00+00:00,2021-03-24T04:00:00+00:00,173.750000,133.450000,-0.23194245,24,TRANSITIONAL,TRANSITIONAL,0.666667,0.666667,-1.000000,1.000000
AXON,LONG,2021-03-25T04:00:00+00:00,2022-05-06T04:00:00+00:00,136.770000,95.990000,-0.29816480,282,TRANSITIONAL,TRANSITIONAL,0.666667,0.500000,1.000000,-1.000000
AXON,SHORT,2022-05-09T04:00:00+00:00,2022-05-10T04:00:00+00:00,87.890000,89.460000,0.01786324,1,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
AXON,LONG,2022-05-11T04:00:00+00:00,2022-05-16T04:00:00+00:00,84.370000,95.440000,0.13120778,3,TRANSITIONAL,TRANSITIONAL,0.400000,0.333333,1.000000,-1.000000
AXON,SHORT,2022-05-17T04:00:00+00:00,2022-08-10T04:00:00+00:00,96.800000,126.070000,0.30237603,58,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
AXP,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,246.890000,382.560000,0.54951598,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
AZO,LONG,2022-05-19T04:00:00+00:00,2025-12-12T05:00:00+00:00,1889.390000,3445.710000,0.82371559,895,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
BA,LONG,2021-02-25T05:00:00+00:00,2022-05-10T04:00:00+00:00,216.450000,132.950000,-0.38577039,304,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
BA,SHORT,2022-05-11T04:00:00+00:00,2022-06-14T04:00:00+00:00,129.390000,122.160000,-0.05587758,23,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
BA,LONG,2022-06-15T04:00:00+00:00,2022-07-22T04:00:00+00:00,133.720000,158.160000,0.18276997,25,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
BA,SHORT,2022-07-25T04:00:00+00:00,2022-10-27T04:00:00+00:00,156.640000,139.760000,-0.10776302,67,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
BA,LONG,2022-10-28T04:00:00+00:00,2023-03-09T05:00:00+00:00,143.840000,201.240000,0.39905451,89,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
BA,SHORT,2023-03-10T05:00:00+00:00,2023-06-16T04:00:00+00:00,203.070000,219.990000,0.08332102,68,TRANSITIONAL,TRANSITIONAL,0.500000,0.600000,-1.000000,0.000000
BA,LONG,2023-06-20T04:00:00+00:00,2025-04-07T04:00:00+00:00,212.370000,138.860000,-0.34614117,451,TRANSITIONAL,TRANSITIONAL,0.400000,0.333333,1.000000,-1.000000
BA,SHORT,2025-04-08T04:00:00+00:00,2025-12-03T05:00:00+00:00,139.390000,202.540000,0.45304541,165,TRANSITIONAL,TRANSITIONAL,0.333333,0.312500,-1.000000,1.000000
BA,LONG,2025-12-04T05:00:00+00:00,2025-12-12T05:00:00+00:00,201.870000,204.380000,0.01243374,6,TRANSITIONAL,TRANSITIONAL,0.312500,0.312500,1.000000,1.000000
BALL,SHORT,2022-08-04T04:00:00+00:00,2024-01-19T05:00:00+00:00,59.280000,55.530000,-0.06325911,366,TRANSITIONAL,TRANSITIONAL,0.666667,0.375000,-1.000000,1.000000
BALL,LONG,2024-01-22T05:00:00+00:00,2025-12-12T05:00:00+00:00,56.350000,50.910000,-0.09653949,476,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,1.000000,1.000000
BAX,LONG,2022-07-29T04:00:00+00:00,2023-08-15T04:00:00+00:00,58.660000,42.350000,-0.27804296,262,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
BAX,SHORT,2023-08-16T04:00:00+00:00,2023-10-12T04:00:00+00:00,42.080000,31.710000,-0.24643536,40,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
BAX,LONG,2023-10-13T04:00:00+00:00,2024-06-10T04:00:00+00:00,31.840000,32.890000,0.03297739,164,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,1.000000,-1.000000
BAX,SHORT,2024-06-11T04:00:00+00:00,2025-04-09T04:00:00+00:00,32.870000,30.750000,-0.06449650,207,TRANSITIONAL,TRANSITIONAL,0.625000,0.375000,-1.000000,1.000000
BAX,LONG,2025-04-10T04:00:00+00:00,2025-07-31T04:00:00+00:00,28.140000,21.760000,-0.22672353,76,TRANSITIONAL,TRANSITIONAL,0.500000,0.285714,1.000000,-1.000000
BBY,LONG,2021-11-24T05:00:00+00:00,2022-06-16T04:00:00+00:00,116.690000,68.480000,-0.41314594,140,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
BBY,SHORT,2022-06-17T04:00:00+00:00,2022-11-23T05:00:00+00:00,70.510000,82.390000,0.16848674,110,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
BBY,LONG,2022-11-25T05:00:00+00:00,2023-05-10T04:00:00+00:00,81.230000,72.220000,-0.11091961,113,TRANSITIONAL,TRANSITIONAL,0.625000,0.500000,1.000000,-1.000000
BBY,SHORT,2023-05-11T04:00:00+00:00,2023-08-22T04:00:00+00:00,71.620000,74.230000,0.03644233,70,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,0.000000
BBY,LONG,2023-08-23T04:00:00+00:00,2024-05-31T04:00:00+00:00,74.700000,84.820000,0.13547523,194,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,1.000000,-1.000000
BBY,SHORT,2024-06-03T04:00:00+00:00,2024-08-30T04:00:00+00:00,86.940000,100.400000,0.15481942,62,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
BBY,SHORT,2024-11-21T05:00:00+00:00,2025-03-05T05:00:00+00:00,86.510000,75.530000,-0.12692174,68,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
BBY,LONG,2025-04-03T04:00:00+00:00,2025-04-04T04:00:00+00:00,62.220000,60.440000,-0.02860816,1,TRANSITIONAL,TRANSITIONAL,0.312500,0.333333,1.000000,-1.000000
BBY,SHORT,2025-04-07T04:00:00+00:00,2025-04-09T04:00:00+00:00,61.230000,63.650000,0.03952311,2,TRANSITIONAL,TRANSITIONAL,0.333333,0.300000,-1.000000,1.000000
BDX,LONG,2023-11-10T05:00:00+00:00,2025-05-01T04:00:00+00:00,234.650000,169.540000,-0.27747709,367,TRANSITIONAL,TRANSITIONAL,0.750000,0.375000,1.000000,-1.000000
BDX,SHORT,2025-05-02T04:00:00+00:00,2025-12-12T05:00:00+00:00,168.780000,200.890000,0.19024766,155,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,-1.000000,-1.000000
BEN,LONG,2024-08-22T04:00:00+00:00,2025-06-02T04:00:00+00:00,20.680000,21.300000,0.02998066,193,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,0.000000
BEN,SHORT,2025-06-03T04:00:00+00:00,2025-12-12T05:00:00+00:00,21.380000,23.480000,0.09822264,134,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
BF.B,LONG,2023-12-07T05:00:00+00:00,2025-09-15T04:00:00+00:00,54.520000,27.360000,-0.49816581,442,TRANSITIONAL,TRANSITIONAL,0.750000,0.625000,1.000000,0.000000
BF.B,SHORT,2025-09-16T04:00:00+00:00,2025-12-12T05:00:00+00:00,27.320000,30.760000,0.12591508,62,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,-1.000000,-1.000000
BG,LONG,2023-03-15T04:00:00+00:00,2025-12-12T05:00:00+00:00,96.790000,92.840000,-0.04081000,690,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
BIIB,SHORT,2021-06-07T04:00:00+00:00,2021-12-30T05:00:00+00:00,395.850000,240.000000,-0.39370974,144,TRANSITIONAL,STABLE,0.666667,0.375000,-1.000000,1.000000
BIIB,LONG,2021-12-31T05:00:00+00:00,2022-01-06T05:00:00+00:00,239.920000,237.300000,-0.01092031,4,STABLE,STABLE,0.375000,0.500000,1.000000,-1.000000
BIIB,SHORT,2022-01-07T05:00:00+00:00,2022-06-29T04:00:00+00:00,232.600000,205.230000,-0.11766982,118,STABLE,STABLE,0.500000,0.375000,-1.000000,1.000000
BIIB,LONG,2022-06-30T04:00:00+00:00,2022-09-28T04:00:00+00:00,203.940000,276.610000,0.35633029,62,STABLE,TRANSITIONAL,0.375000,0.333333,1.000000,-1.000000
BIIB,SHORT,2022-09-29T04:00:00+00:00,2024-05-10T04:00:00+00:00,264.280000,221.500000,-0.16187377,404,TRANSITIONAL,TRANSITIONAL,0.333333,0.500000,-1.000000,0.000000
BIIB,LONG,2024-05-15T04:00:00+00:00,2025-12-12T05:00:00+00:00,235.320000,174.100000,-0.26015638,396,TRANSITIONAL,TRANSITIONAL,0.416667,0.416667,1.000000,1.000000
BKNG,LONG,2022-03-08T05:00:00+00:00,2024-06-24T04:00:00+00:00,1899.530000,3981.200000,1.09588688,576,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
BKNG,SHORT,2024-06-26T04:00:00+00:00,2024-08-05T04:00:00+00:00,3982.380000,3383.430000,-0.15040001,27,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
BKNG,LONG,2024-08-06T04:00:00+00:00,2025-01-22T05:00:00+00:00,3417.080000,4619.210000,0.35180037,115,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
BKNG,SHORT,2025-01-23T05:00:00+00:00,2025-04-10T04:00:00+00:00,4818.140000,4494.640000,-0.06714209,54,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
BKNG,LONG,2025-04-11T04:00:00+00:00,2025-12-05T05:00:00+00:00,4586.530000,5197.040000,0.13310934,164,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
BKNG,SHORT,2025-12-08T05:00:00+00:00,2025-12-12T05:00:00+00:00,5177.390000,5301.640000,0.02399858,4,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
BKR,LONG,2025-04-07T04:00:00+00:00,2025-04-25T04:00:00+00:00,35.710000,36.450000,0.02072249,13,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
BKR,SHORT,2025-04-28T04:00:00+00:00,2025-12-12T05:00:00+00:00,36.210000,46.860000,0.29411765,159,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
BLDR,LONG,2022-03-08T05:00:00+00:00,2022-06-16T04:00:00+00:00,70.570000,50.480000,-0.28468188,70,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
BLDR,SHORT,2022-06-17T04:00:00+00:00,2022-11-10T05:00:00+00:00,50.480000,65.080000,0.28922345,101,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
BLDR,SHORT,2022-11-11T05:00:00+00:00,2023-05-04T04:00:00+00:00,65.880000,106.790000,0.62097753,118,TRANSITIONAL,TRANSITIONAL,0.300000,0.250000,-1.000000,1.000000
BLDR,LONG,2023-09-06T04:00:00+00:00,2023-10-05T04:00:00+00:00,140.560000,119.970000,-0.14648549,21,TRANSITIONAL,TRANSITIONAL,0.312500,0.375000,1.000000,0.000000
BLDR,LONG,2023-11-15T05:00:00+00:00,2024-01-12T05:00:00+00:00,128.660000,167.390000,0.30102596,39,TRANSITIONAL,TRANSITIONAL,0.333333,0.300000,1.000000,-1.000000
BLDR,SHORT,2024-01-16T05:00:00+00:00,2024-04-24T04:00:00+00:00,165.910000,186.690000,0.12524863,69,TRANSITIONAL,TRANSITIONAL,0.300000,0.200000,-1.000000,-1.000000
BLK,LONG,2022-11-11T05:00:00+00:00,2025-12-12T05:00:00+00:00,774.750000,1089.090000,0.40573088,773,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
BMY,LONG,2024-07-29T04:00:00+00:00,2025-03-14T04:00:00+00:00,48.980000,59.010000,0.20477746,157,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
BMY,SHORT,2025-03-18T04:00:00+00:00,2025-12-12T05:00:00+00:00,59.900000,52.410000,-0.12504174,187,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
BRO,LONG,2022-10-26T04:00:00+00:00,2025-12-12T05:00:00+00:00,55.950000,81.620000,0.45880250,785,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
BSX,LONG,2025-04-07T04:00:00+00:00,2025-12-12T05:00:00+00:00,91.540000,92.580000,0.01136115,173,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
BX,LONG,2022-03-08T05:00:00+00:00,2022-11-11T05:00:00+00:00,108.620000,108.770000,0.00138096,173,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
BX,SHORT,2022-11-14T05:00:00+00:00,2025-04-22T04:00:00+00:00,101.410000,124.910000,0.23173257,609,TRANSITIONAL,TRANSITIONAL,0.500000,0.428571,-1.000000,1.000000
BX,LONG,2025-04-23T04:00:00+00:00,2025-05-22T04:00:00+00:00,127.000000,136.930000,0.07818898,21,TRANSITIONAL,TRANSITIONAL,0.428571,0.571429,1.000000,0.000000
BX,SHORT,2025-05-23T04:00:00+00:00,2025-12-12T05:00:00+00:00,136.120000,151.180000,0.11063767,140,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
BXP,LONG,2023-12-04T05:00:00+00:00,2025-12-12T05:00:00+00:00,63.720000,71.410000,0.12068424,508,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
C,LONG,2022-07-18T04:00:00+00:00,2023-11-24T05:00:00+00:00,50.070000,45.230000,-0.09666467,342,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
C,SHORT,2023-11-27T05:00:00+00:00,2025-04-10T04:00:00+00:00,45.080000,61.590000,0.36623780,343,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
C,LONG,2025-04-11T04:00:00+00:00,2025-08-04T04:00:00+00:00,61.640000,92.080000,0.49383517,77,TRANSITIONAL,TRANSITIONAL,0.625000,0.750000,1.000000,0.000000
C,SHORT,2025-08-05T04:00:00+00:00,2025-12-12T05:00:00+00:00,91.520000,111.800000,0.22159091,91,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
CAH,LONG,2021-08-06T04:00:00+00:00,2025-10-31T04:00:00+00:00,50.990000,190.770000,2.74132183,1064,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
CAH,SHORT,2025-11-03T05:00:00+00:00,2025-12-12T05:00:00+00:00,190.220000,198.180000,0.04184628,28,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
CARR,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,59.050000,52.940000,-0.10347163,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
CAT,LONG,2025-04-10T04:00:00+00:00,2025-12-12T05:00:00+00:00,289.160000,597.890000,1.06767879,170,TRANSITIONAL,TRANSITIONAL,0.750000,0.750000,1.000000,1.000000
CCL,LONG,2021-07-20T04:00:00+00:00,2021-07-22T04:00:00+00:00,21.190000,22.710000,0.07173195,2,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
CCL,SHORT,2021-07-23T04:00:00+00:00,2021-11-29T05:00:00+00:00,21.960000,18.160000,-0.17304189,89,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
CCL,LONG,2021-11-30T05:00:00+00:00,2021-12-03T05:00:00+00:00,17.620000,17.200000,-0.02383655,3,TRANSITIONAL,TRANSITIONAL,0.375000,0.333333,1.000000,-1.000000
CCL,SHORT,2021-12-06T05:00:00+00:00,2022-03-08T05:00:00+00:00,18.590000,15.880000,-0.14577730,63,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
CCL,LONG,2022-03-28T04:00:00+00:00,2022-03-29T04:00:00+00:00,19.400000,19.930000,0.02731959,1,TRANSITIONAL,TRANSITIONAL,0.428571,0.285714,1.000000,1.000000
CCL,SHORT,2022-04-18T04:00:00+00:00,2022-05-10T04:00:00+00:00,19.040000,14.190000,-0.25472689,16,TRANSITIONAL,TRANSITIONAL,0.357143,0.312500,-1.000000,1.000000
CCL,LONG,2022-05-11T04:00:00+00:00,2022-06-09T04:00:00+00:00,13.550000,11.730000,-0.13431734,20,TRANSITIONAL,TRANSITIONAL,0.312500,0.277778,1.000000,-1.000000
CDNS,LONG,2024-10-30T04:00:00+00:00,2025-04-09T04:00:00+00:00,290.000000,264.650000,-0.08741379,109,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
CDNS,LONG,2025-04-10T04:00:00+00:00,2025-05-06T04:00:00+00:00,254.020000,305.780000,0.20376348,17,TRANSITIONAL,TRANSITIONAL,0.625000,0.750000,1.000000,0.000000
CDNS,SHORT,2025-05-07T04:00:00+00:00,2025-05-29T04:00:00+00:00,308.340000,284.500000,-0.07731725,15,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,-1.000000,1.000000
CDNS,LONG,2025-05-30T04:00:00+00:00,2025-08-05T04:00:00+00:00,287.070000,360.500000,0.25579127,45,TRANSITIONAL,TRANSITIONAL,0.400000,0.600000,1.000000,0.000000
CDNS,SHORT,2025-08-07T04:00:00+00:00,2025-12-12T05:00:00+00:00,354.330000,323.220000,-0.08779951,89,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,-1.000000
CDW,LONG,2023-04-20T04:00:00+00:00,2025-10-13T04:00:00+00:00,164.680000,147.510000,-0.10426281,622,TRANSITIONAL,TRANSITIONAL,0.750000,0.700000,1.000000,0.000000
CDW,SHORT,2025-10-14T04:00:00+00:00,2025-11-05T05:00:00+00:00,150.330000,146.320000,-0.02667465,16,TRANSITIONAL,TRANSITIONAL,0.500000,0.416667,-1.000000,1.000000
CDW,LONG,2025-11-06T05:00:00+00:00,2025-12-12T05:00:00+00:00,141.560000,144.930000,0.02380616,25,TRANSITIONAL,TRANSITIONAL,0.416667,0.416667,1.000000,1.000000
CEG,LONG,2022-05-31T04:00:00+00:00,2022-09-20T04:00:00+00:00,62.080000,87.750000,0.41349871,77,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
CEG,SHORT,2022-09-21T04:00:00+00:00,2022-11-11T05:00:00+00:00,87.280000,92.310000,0.05763061,37,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,1.000000
CEG,LONG,2022-11-14T05:00:00+00:00,2023-01-25T05:00:00+00:00,93.920000,83.400000,-0.11201022,48,TRANSITIONAL,TRANSITIONAL,0.625000,0.500000,1.000000,-1.000000
CEG,SHORT,2023-01-26T05:00:00+00:00,2023-02-24T05:00:00+00:00,85.880000,79.270000,-0.07696786,20,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
CEG,LONG,2023-02-27T05:00:00+00:00,2024-02-28T05:00:00+00:00,78.370000,170.830000,1.17978818,252,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,1.000000,-1.000000
CEG,SHORT,2024-03-01T05:00:00+00:00,2024-08-01T04:00:00+00:00,169.990000,177.570000,0.04459086,105,TRANSITIONAL,TRANSITIONAL,0.333333,0.285714,-1.000000,1.000000
CEG,LONG,2024-09-04T04:00:00+00:00,2024-09-20T04:00:00+00:00,177.520000,254.980000,0.43634520,12,TRANSITIONAL,TRANSITIONAL,0.312500,0.300000,1.000000,-1.000000
CEG,SHORT,2024-09-23T04:00:00+00:00,2024-11-05T05:00:00+00:00,257.120000,233.750000,-0.09089141,31,TRANSITIONAL,TRANSITIONAL,0.300000,0.272727,-1.000000,1.000000
CEG,LONG,2025-01-03T05:00:00+00:00,2025-01-10T05:00:00+00:00,252.400000,305.190000,0.20915214,4,TRANSITIONAL,TRANSITIONAL,0.363636,0.269231,1.000000,-1.000000
CEG,LONG,2025-03-07T05:00:00+00:00,2025-03-12T04:00:00+00:00,212.540000,215.350000,0.01322104,3,STABLE,STABLE,0.323529,0.235294,1.000000,1.000000
CEG,LONG,2025-08-19T04:00:00+00:00,2025-09-03T04:00:00+00:00,317.235000,308.480000,-0.02759784,10,STABLE,STABLE,0.300000,0.275000,1.000000,1.000000
CEG,LONG,2025-09-12T04:00:00+00:00,2025-09-26T04:00:00+00:00,323.480000,331.260000,0.02405095,10,STABLE,STABLE,0.300000,0.225000,1.000000,1.000000
CF,LONG,2022-03-17T04:00:00+00:00,2022-06-16T04:00:00+00:00,92.210000,90.610000,-0.01735170,63,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
CF,SHORT,2022-06-17T04:00:00+00:00,2022-06-24T04:00:00+00:00,86.930000,83.320000,-0.04152767,4,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
CF,LONG,2022-06-27T04:00:00+00:00,2022-08-02T04:00:00+00:00,86.820000,98.170000,0.13073025,25,TRANSITIONAL,TRANSITIONAL,0.375000,0.625000,1.000000,0.000000
CF,SHORT,2022-08-03T04:00:00+00:00,2023-10-10T04:00:00+00:00,96.920000,85.410000,-0.11875774,298,TRANSITIONAL,TRANSITIONAL,0.500000,0.625000,-1.000000,0.000000
CF,LONG,2023-10-11T04:00:00+00:00,2025-12-12T05:00:00+00:00,84.000000,79.190000,-0.05726190,545,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,1.000000,1.000000
CFG,LONG,2023-03-14T04:00:00+00:00,2025-05-05T04:00:00+00:00,31.900000,38.710000,0.21347962,537,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,0.000000
CFG,SHORT,2025-05-06T04:00:00+00:00,2025-12-12T05:00:00+00:00,38.200000,58.390000,0.52853403,153,TRANSITIONAL,TRANSITIONAL,0.300000,0.300000,-1.000000,-1.000000
CHRW,LONG,2022-02-03T05:00:00+00:00,2023-08-08T04:00:00+00:00,89.560000,97.920000,0.09334524,378,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
CHRW,SHORT,2023-08-09T04:00:00+00:00,2024-02-02T05:00:00+00:00,97.960000,74.130000,-0.24326256,122,TRANSITIONAL,TRANSITIONAL,0.500000,0.500000,-1.000000,1.000000
CHRW,LONG,2024-02-05T05:00:00+00:00,2024-08-01T04:00:00+00:00,74.040000,102.210000,0.38047002,123,TRANSITIONAL,TRANSITIONAL,0.500000,0.400000,1.000000,-1.000000
CHRW,LONG,2024-08-02T04:00:00+00:00,2024-10-17T04:00:00+00:00,98.630000,110.890000,0.12430295,53,TRANSITIONAL,TRANSITIONAL,0.333333,0.416667,1.000000,0.000000
CHRW,SHORT,2025-07-08T04:00:00+00:00,2025-07-31T04:00:00+00:00,98.330000,115.320000,0.17278552,17,TRANSITIONAL,TRANSITIONAL,0.500000,0.214286,-1.000000,1.000000
CHRW,SHORT,2025-08-01T04:00:00+00:00,2025-10-21T04:00:00+00:00,113.860000,128.280000,0.12664676,56,TRANSITIONAL,TRANSITIONAL,0.312500,0.187500,-1.000000,-1.000000
CHTR,LONG,2022-06-17T04:00:00+00:00,2022-12-15T05:00:00+00:00,441.960000,313.430000,-0.29081817,125,TRANSITIONAL,TRANSITIONAL,0.750000,0.375000,1.000000,-1.000000
CHTR,SHORT,2022-12-16T05:00:00+00:00,2023-10-30T04:00:00+00:00,304.960000,389.800000,0.27820042,217,TRANSITIONAL,TRANSITIONAL,0.375000,0.300000,-1.000000,1.000000
CHTR,LONG,2023-10-31T04:00:00+00:00,2024-02-05T05:00:00+00:00,402.800000,303.650000,-0.24615194,65,TRANSITIONAL,TRANSITIONAL,0.300000,0.285714,1.000000,-1.000000
CHTR,SHORT,2024-07-03T04:00:00+00:00,2024-07-09T04:00:00+00:00,301.250000,293.910000,-0.02436515,3,TRANSITIONAL,TRANSITIONAL,0.428571,0.285714,-1.000000,-1.000000
CHTR,LONG,2025-04-28T04:00:00+00:00,2025-07-25T04:00:00+00:00,376.870000,309.750000,-0.17809855,61,TRANSITIONAL,TRANSITIONAL,0.300000,0.291667,1.000000,-1.000000
CHTR,SHORT,2025-11-06T05:00:00+00:00,2025-11-13T05:00:00+00:00,217.860000,204.800000,-0.05994675,5,TRANSITIONAL,TRANSITIONAL,0.375000,0.291667,-1.000000,-1.000000
CI,LONG,2021-08-06T04:00:00+00:00,2023-12-12T05:00:00+00:00,209.300000,296.710000,0.41763020,591,TRANSITIONAL,TRANSITIONAL,0.750000,0.500000,1.000000,-1.000000
CI,SHORT,2023-12-13T05:00:00+00:00,2025-10-31T04:00:00+00:00,297.180000,244.410000,-0.17756915,472,TRANSITIONAL,TRANSITIONAL,0.500000,0.375000,-1.000000,1.000000
CI,LONG,2025-11-03T05:00:00+00:00,2025-12-12T05:00:00+00:00,258.620000,274.700000,0.06217617,28,TRANSITIONAL,TRANSITIONAL,0.375000,0.375000,1.000000,1.000000
CINF,LONG,2022-07-29T04:00:00+00:00,2023-09-06T04:00:00+00:00,97.340000,104.520000,0.07376207,277,TRANSITIONAL,TRANSITIONAL,0.750000,0.833333,1.000000,0.000000
CINF,SHORT,2023-09-07T04:00:00+00:00,2025-08-04T04:00:00+00:00,104.760000,149.740000,0.42936235,477,TRANSITIONAL,TRANSITIONAL,0.500000,0.833333,-1.000000,0.000000
CINF,LONG,2025-08-07T04:00:00+00:00,2025-12-12T05:00:00+00:00,151.470000,165.860000,0.09500231,89,TRANSITIONAL,TRANSITIONAL,0.666667,0.666667,1.000000,1.000000
CLX,LONG,2021-08-04T04:00:00+00:00,2022-08-09T04:00:00+00:00,165.610000,143.410000,-0.13404988,255,TRANSITIONAL,TRANSITIONAL,0.750000,0.666667,1.000000,-1.000000
